-3.071861101261016,14.467794434733833,-6.460578785702347
-3.0554903910843794,14.439609954912408,-6.4413823802324375
-3.069627188622987,14.391062149450622,-6.451039776090957
-3.088500556038929,14.455812028869662,-6.4716450651527415
-3.072383093981213,14.503593770882919,-6.482524157962029
-3.081974485999066,14.480332397323979,-6.478287589550032
-3.1202297806623873,14.476247169154426,-6.490376343379771
-3.122480228721467,14.503839563869475,-6.4991629066471335
-3.1228680540251323,14.500751857124202,-6.497189950192958
-3.1269170868364267,14.50862546771247,-6.487773888566524
-3.1086267167027284,14.47309187678025,-6.4860030833845
-3.1047863879332507,14.45330442821177,-6.488877348018676
-3.124644052734081,14.450671688085091,-6.493885361673286
-3.144818892745543,14.409390853301778,-6.4797216761789995
-3.140219777507338,14.339815886932918,-6.472521420173027
-3.124817092200894,14.302899713663509,-6.459066370411649
-3.1316539993436194,14.292214276320792,-6.453614751668677
-3.1294691564064947,14.287916564703139,-6.4452401322469175
-3.1279573539977683,14.287204631627336,-6.454803731946687
-3.1416439915428747,14.32410835056184,-6.458923446432676
-3.144179452080804,14.34546365592238,-6.448753655752909
-3.1589177981593064,14.28409150566445,-6.451886943584529
-3.2010585283674224,14.204104022261289,-6.455749426814882
-3.2525792386589973,14.06577702496347,-6.455636228521328
-3.267318528024677,13.80853226698584,-6.508969972392048
-3.3462777319761687,13.809361548264803,-6.618242174420006
-3.633053267267978,14.330223733704695,-6.730849274581725
-4.147074117966879,15.117474730040769,-6.945879822050021
-4.989115995395992,15.639017952185352,-7.605890925485911
-5.99034255639541,16.0769815833885,-8.333409662831372
-7.09974230165845,16.455594927304865,-9.052460175594764
-8.35410869263298,16.76159066134378,-9.865521583435655
-9.72565207285815,17.027470013812316,-10.912321561833942
-11.111264723616221,17.526797594039003,-11.98078641977828
-12.533001034547686,18.335169159569077,-13.112005901206544
-14.03865538320276,19.221916896678355,-14.359681506335814
-15.699213420201712,20.06526206972999,-15.815552616026856
-17.376827950491528,21.009608974985547,-17.28370919130996
-19.103702469643263,22.012024541582072,-18.756360641068465
-20.754043330340387,22.63303173624003,-20.260975996502843
-22.450651397021115,22.729699474863445,-22.005837021086677
-24.298716134217628,23.0319260204428,-23.602688218701047
-26.190862395132672,23.73598643157802,-24.974695541115032
-27.832581699515778,24.4038405080656,-26.373282822682288
-29.29456366052257,24.753365929099292,-27.906580325137604
-30.552509422970854,24.988539311711836,-29.272489426262016
-31.575835521287303,24.97400273349458,-30.57964353938469
-32.40036669683258,24.604714323495628,-31.696008939226555
-33.047191823538725,24.23795982808259,-32.56665350096238
-33.4824951267834,24.043529491058422,-33.157445791669545
-33.71423234740192,23.8198046552014,-33.6182572961815
-33.78551452452917,23.4964987239743,-33.970607766856496
-33.585998906442995,22.95778418639749,-34.28320144018883
-33.20043760138782,22.20159624945601,-34.52730884717728
-32.803217848400465,21.456479372369632,-34.65696987050406
-32.39765434999822,21.0753885444705,-34.52462115570445
-31.999595802711237,21.06237641760115,-34.36069752492254
-31.53864742950922,21.069219665032154,-34.17220730594853
-30.89571935717785,21.04538916966684,-34.063905171505596
-30.22875983294616,20.953179541236562,-34.032489697281214
-29.626060942485534,20.701574613894838,-33.82285290658639
-29.150309108519274,20.254072764191143,-33.364884864362025
-28.810574128351124,19.907129680669748,-32.64075696561476
-28.634743962961302,20.066859935630866,-31.71667120024345
